eps,min_samples,score,num_clusters,n_neighbors,min_dist,n_components,metric
5.1000000000000005,2,0.98307836,75,2,0.0,100,chebyshev
9.900000000000002,2,0.98307836,75,2,0.0,100,chebyshev
0.9000000000000001,2,0.98307836,75,2,0.0,100,chebyshev
1.1000000000000003,2,0.98307836,75,2,0.0,100,chebyshev
1.3000000000000003,2,0.98307836,75,2,0.0,100,chebyshev
1.5000000000000004,2,0.98307836,75,2,0.0,100,chebyshev
9.3,2,0.98307836,75,2,0.0,100,chebyshev
7.500000000000001,2,0.98307836,75,2,0.0,100,chebyshev
9.100000000000001,2,0.98307836,75,2,0.0,100,chebyshev
6.900000000000001,2,0.98307836,75,2,0.0,100,chebyshev
5.300000000000001,2,0.98307836,75,2,0.0,100,chebyshev
5.500000000000001,2,0.98307836,75,2,0.0,100,chebyshev
5.700000000000001,2,0.98307836,75,2,0.0,100,chebyshev
1.7000000000000004,2,0.98307836,75,2,0.0,100,chebyshev
5.9,2,0.98307836,75,2,0.0,100,chebyshev
6.1000000000000005,2,0.98307836,75,2,0.0,100,chebyshev
6.500000000000001,2,0.98307836,75,2,0.0,100,chebyshev
6.700000000000001,2,0.98307836,75,2,0.0,100,chebyshev
7.100000000000001,2,0.98307836,75,2,0.0,100,chebyshev
3.3000000000000007,2,0.98307836,75,2,0.0,100,chebyshev
7.300000000000001,2,0.98307836,75,2,0.0,100,chebyshev
7.700000000000001,2,0.98307836,75,2,0.0,100,chebyshev
7.900000000000001,2,0.98307836,75,2,0.0,100,chebyshev
8.100000000000001,2,0.98307836,75,2,0.0,100,chebyshev
8.3,2,0.98307836,75,2,0.0,100,chebyshev
8.500000000000002,2,0.98307836,75,2,0.0,100,chebyshev
8.700000000000001,2,0.98307836,75,2,0.0,100,chebyshev
8.900000000000002,2,0.98307836,75,2,0.0,100,chebyshev
3.1000000000000005,2,0.98307836,75,2,0.0,100,chebyshev
6.300000000000001,2,0.98307836,75,2,0.0,100,chebyshev
2.5000000000000004,2,0.98307836,75,2,0.0,100,chebyshev
4.300000000000001,2,0.98307836,75,2,0.0,100,chebyshev
2.1000000000000005,2,0.98307836,75,2,0.0,100,chebyshev
2.3000000000000007,2,0.98307836,75,2,0.0,100,chebyshev
2.7000000000000006,2,0.98307836,75,2,0.0,100,chebyshev
4.9,2,0.98307836,75,2,0.0,100,chebyshev
4.500000000000001,2,0.98307836,75,2,0.0,100,chebyshev
4.7,2,0.98307836,75,2,0.0,100,chebyshev
1.9000000000000004,2,0.98307836,75,2,0.0,100,chebyshev
4.1000000000000005,2,0.98307836,75,2,0.0,100,chebyshev
3.900000000000001,2,0.98307836,75,2,0.0,100,chebyshev
3.7000000000000006,2,0.98307836,75,2,0.0,100,chebyshev
3.500000000000001,2,0.98307836,75,2,0.0,100,chebyshev
2.900000000000001,2,0.98307836,75,2,0.0,100,chebyshev
0.9000000000000001,2,0.982517,77,2,0.1,100,euclidean
4.9,2,0.982517,77,2,0.1,100,euclidean
5.1000000000000005,2,0.982517,77,2,0.1,100,euclidean
1.3000000000000003,2,0.982517,77,2,0.1,100,euclidean
1.1000000000000003,2,0.982517,77,2,0.1,100,euclidean
5.700000000000001,2,0.982517,77,2,0.1,100,euclidean
0.7000000000000001,2,0.982517,77,2,0.1,100,euclidean
5.300000000000001,2,0.982517,77,2,0.1,100,euclidean
5.500000000000001,2,0.982517,77,2,0.1,100,euclidean
0.5000000000000001,2,0.982517,77,2,0.1,100,euclidean
1.7000000000000004,2,0.982517,77,2,0.1,100,euclidean
5.9,2,0.982517,77,2,0.1,100,euclidean
6.1000000000000005,2,0.982517,77,2,0.1,100,euclidean
1.5000000000000004,2,0.982517,77,2,0.1,100,euclidean
2.7000000000000006,2,0.982517,77,2,0.1,100,euclidean
1.9000000000000004,2,0.982517,77,2,0.1,100,euclidean
2.1000000000000005,2,0.982517,77,2,0.1,100,euclidean
2.3000000000000007,2,0.982517,77,2,0.1,100,euclidean
2.5000000000000004,2,0.982517,77,2,0.1,100,euclidean
6.300000000000001,2,0.982517,77,2,0.1,100,euclidean
4.7,2,0.982517,77,2,0.1,100,euclidean
2.900000000000001,2,0.982517,77,2,0.1,100,euclidean
3.1000000000000005,2,0.982517,77,2,0.1,100,euclidean
3.3000000000000007,2,0.982517,77,2,0.1,100,euclidean
4.500000000000001,2,0.982517,77,2,0.1,100,euclidean
3.500000000000001,2,0.982517,77,2,0.1,100,euclidean
4.300000000000001,2,0.982517,77,2,0.1,100,euclidean
4.1000000000000005,2,0.982517,77,2,0.1,100,euclidean
3.900000000000001,2,0.982517,77,2,0.1,100,euclidean
3.7000000000000006,2,0.982517,77,2,0.1,100,euclidean
7.700000000000001,2,0.982517,77,2,0.1,100,euclidean
7.500000000000001,2,0.982517,77,2,0.1,100,euclidean
9.700000000000001,2,0.982517,77,2,0.1,100,euclidean
9.500000000000002,2,0.982517,77,2,0.1,100,euclidean
9.3,2,0.982517,77,2,0.1,100,euclidean
6.500000000000001,2,0.982517,77,2,0.1,100,euclidean
8.3,2,0.982517,77,2,0.1,100,euclidean
9.100000000000001,2,0.982517,77,2,0.1,100,euclidean
8.900000000000002,2,0.982517,77,2,0.1,100,euclidean
8.100000000000001,2,0.982517,77,2,0.1,100,euclidean
8.700000000000001,2,0.982517,77,2,0.1,100,euclidean
7.900000000000001,2,0.982517,77,2,0.1,100,euclidean
9.900000000000002,2,0.982517,77,2,0.1,100,euclidean
7.300000000000001,2,0.982517,77,2,0.1,100,euclidean
8.500000000000002,2,0.982517,77,2,0.1,100,euclidean
7.100000000000001,2,0.982517,77,2,0.1,100,euclidean
6.900000000000001,2,0.982517,77,2,0.1,100,euclidean
6.700000000000001,2,0.982517,77,2,0.1,100,euclidean
9.900000000000002,2,0.9824018,77,2,0.1,100,minkowski
5.700000000000001,2,0.9824018,77,2,0.1,100,minkowski
5.500000000000001,2,0.9824018,77,2,0.1,100,minkowski
5.300000000000001,2,0.9824018,77,2,0.1,100,minkowski
5.9,2,0.9824018,77,2,0.1,100,minkowski
5.1000000000000005,2,0.9824018,77,2,0.1,100,minkowski
4.9,2,0.9824018,77,2,0.1,100,minkowski
4.7,2,0.9824018,77,2,0.1,100,minkowski
4.500000000000001,2,0.9824018,77,2,0.1,100,minkowski
7.500000000000001,2,0.9824018,77,2,0.1,100,minkowski
9.100000000000001,2,0.9824018,77,2,0.1,100,minkowski
9.700000000000001,2,0.9824018,77,2,0.1,100,minkowski
6.700000000000001,2,0.9824018,77,2,0.1,100,minkowski
7.700000000000001,2,0.9824018,77,2,0.1,100,minkowski
7.100000000000001,2,0.9824018,77,2,0.1,100,minkowski
7.900000000000001,2,0.9824018,77,2,0.1,100,minkowski
6.900000000000001,2,0.9824018,77,2,0.1,100,minkowski
8.100000000000001,2,0.9824018,77,2,0.1,100,minkowski
8.3,2,0.9824018,77,2,0.1,100,minkowski
8.500000000000002,2,0.9824018,77,2,0.1,100,minkowski
9.500000000000002,2,0.9824018,77,2,0.1,100,minkowski
8.700000000000001,2,0.9824018,77,2,0.1,100,minkowski
8.900000000000002,2,0.9824018,77,2,0.1,100,minkowski
6.500000000000001,2,0.9824018,77,2,0.1,100,minkowski
6.300000000000001,2,0.9824018,77,2,0.1,100,minkowski
6.1000000000000005,2,0.9824018,77,2,0.1,100,minkowski
9.3,2,0.9824018,77,2,0.1,100,minkowski
7.300000000000001,2,0.9824018,77,2,0.1,100,minkowski
1.3000000000000003,2,0.9824018,77,2,0.1,100,minkowski
2.5000000000000004,2,0.9824018,77,2,0.1,100,minkowski
2.3000000000000007,2,0.9824018,77,2,0.1,100,minkowski
3.1000000000000005,2,0.9824018,77,2,0.1,100,minkowski
2.900000000000001,2,0.9824018,77,2,0.1,100,minkowski
2.7000000000000006,2,0.9824018,77,2,0.1,100,minkowski
3.7000000000000006,2,0.9824018,77,2,0.1,100,minkowski
4.1000000000000005,2,0.9824018,77,2,0.1,100,minkowski
3.500000000000001,2,0.9824018,77,2,0.1,100,minkowski
3.900000000000001,2,0.9824018,77,2,0.1,100,minkowski
4.300000000000001,2,0.9824018,77,2,0.1,100,minkowski
0.9000000000000001,2,0.9824018,77,2,0.1,100,minkowski
1.7000000000000004,2,0.9824018,77,2,0.1,100,minkowski
1.5000000000000004,2,0.9824018,77,2,0.1,100,minkowski
1.1000000000000003,2,0.9824018,77,2,0.1,100,minkowski
3.3000000000000007,2,0.9824018,77,2,0.1,100,minkowski
1.9000000000000004,2,0.9824018,77,2,0.1,100,minkowski
2.1000000000000005,2,0.9824018,77,2,0.1,100,minkowski
0.7000000000000001,2,0.9823574,76,2,0.0,100,chebyshev
0.5000000000000001,2,0.98197037,72,2,0.0,100,manhattan
1.7000000000000004,2,0.9819019,75,2,0.1,100,chebyshev
1.5000000000000004,2,0.9819019,75,2,0.1,100,chebyshev
2.1000000000000005,2,0.9819019,75,2,0.1,100,chebyshev
1.9000000000000004,2,0.9819019,75,2,0.1,100,chebyshev
1.3000000000000003,2,0.9819019,75,2,0.1,100,chebyshev
1.1000000000000003,2,0.9819019,75,2,0.1,100,chebyshev
0.9000000000000001,2,0.9819019,75,2,0.1,100,chebyshev
0.7000000000000001,2,0.9819019,75,2,0.1,100,chebyshev
7.700000000000001,2,0.9819019,75,2,0.1,100,chebyshev
8.500000000000002,2,0.9819019,75,2,0.1,100,chebyshev
0.5000000000000001,2,0.9819019,75,2,0.1,100,chebyshev
7.900000000000001,2,0.9819019,75,2,0.1,100,chebyshev
8.100000000000001,2,0.9819019,75,2,0.1,100,chebyshev
8.3,2,0.9819019,75,2,0.1,100,chebyshev
2.5000000000000004,2,0.9819019,75,2,0.1,100,chebyshev
8.700000000000001,2,0.9819019,75,2,0.1,100,chebyshev
8.900000000000002,2,0.9819019,75,2,0.1,100,chebyshev
6.500000000000001,2,0.9819019,75,2,0.1,100,chebyshev
9.100000000000001,2,0.9819019,75,2,0.1,100,chebyshev
9.3,2,0.9819019,75,2,0.1,100,chebyshev
9.500000000000002,2,0.9819019,75,2,0.1,100,chebyshev
9.700000000000001,2,0.9819019,75,2,0.1,100,chebyshev
9.900000000000002,2,0.9819019,75,2,0.1,100,chebyshev
2.3000000000000007,2,0.9819019,75,2,0.1,100,chebyshev
6.300000000000001,2,0.9819019,75,2,0.1,100,chebyshev
7.500000000000001,2,0.9819019,75,2,0.1,100,chebyshev
7.300000000000001,2,0.9819019,75,2,0.1,100,chebyshev
4.1000000000000005,2,0.9819019,75,2,0.1,100,chebyshev
4.300000000000001,2,0.9819019,75,2,0.1,100,chebyshev
4.500000000000001,2,0.9819019,75,2,0.1,100,chebyshev
7.100000000000001,2,0.9819019,75,2,0.1,100,chebyshev
2.7000000000000006,2,0.9819019,75,2,0.1,100,chebyshev
4.7,2,0.9819019,75,2,0.1,100,chebyshev
4.9,2,0.9819019,75,2,0.1,100,chebyshev
5.1000000000000005,2,0.9819019,75,2,0.1,100,chebyshev
5.300000000000001,2,0.9819019,75,2,0.1,100,chebyshev
3.900000000000001,2,0.9819019,75,2,0.1,100,chebyshev
6.700000000000001,2,0.9819019,75,2,0.1,100,chebyshev
6.900000000000001,2,0.9819019,75,2,0.1,100,chebyshev
3.7000000000000006,2,0.9819019,75,2,0.1,100,chebyshev
5.700000000000001,2,0.9819019,75,2,0.1,100,chebyshev
3.1000000000000005,2,0.9819019,75,2,0.1,100,chebyshev
5.500000000000001,2,0.9819019,75,2,0.1,100,chebyshev
6.1000000000000005,2,0.9819019,75,2,0.1,100,chebyshev
3.500000000000001,2,0.9819019,75,2,0.1,100,chebyshev
3.3000000000000007,2,0.9819019,75,2,0.1,100,chebyshev
5.9,2,0.9819019,75,2,0.1,100,chebyshev
2.900000000000001,2,0.9819019,75,2,0.1,100,chebyshev
4.300000000000001,2,0.9806088,75,2,0.0,50,chebyshev
4.500000000000001,2,0.9806088,75,2,0.0,50,chebyshev
4.7,2,0.9806088,75,2,0.0,50,chebyshev
3.500000000000001,2,0.9806088,75,2,0.0,50,chebyshev
4.9,2,0.9806088,75,2,0.0,50,chebyshev
0.7000000000000001,2,0.9806088,75,2,0.0,50,chebyshev
2.900000000000001,2,0.9806088,75,2,0.0,50,chebyshev
5.1000000000000005,2,0.9806088,75,2,0.0,50,chebyshev
5.300000000000001,2,0.9806088,75,2,0.0,50,chebyshev
0.5000000000000001,2,0.9806088,75,2,0.0,50,chebyshev
0.9000000000000001,2,0.9806088,75,2,0.0,50,chebyshev
4.1000000000000005,2,0.9806088,75,2,0.0,50,chebyshev
3.3000000000000007,2,0.9806088,75,2,0.0,50,chebyshev
1.1000000000000003,2,0.9806088,75,2,0.0,50,chebyshev
1.3000000000000003,2,0.9806088,75,2,0.0,50,chebyshev
2.5000000000000004,2,0.9806088,75,2,0.0,50,chebyshev
8.100000000000001,2,0.9806088,75,2,0.0,50,chebyshev
1.5000000000000004,2,0.9806088,75,2,0.0,50,chebyshev
5.500000000000001,2,0.9806088,75,2,0.0,50,chebyshev
1.7000000000000004,2,0.9806088,75,2,0.0,50,chebyshev
1.9000000000000004,2,0.9806088,75,2,0.0,50,chebyshev
2.1000000000000005,2,0.9806088,75,2,0.0,50,chebyshev
3.1000000000000005,2,0.9806088,75,2,0.0,50,chebyshev
2.3000000000000007,2,0.9806088,75,2,0.0,50,chebyshev
7.900000000000001,2,0.9806088,75,2,0.0,50,chebyshev
3.7000000000000006,2,0.9806088,75,2,0.0,50,chebyshev
3.900000000000001,2,0.9806088,75,2,0.0,50,chebyshev
2.7000000000000006,2,0.9806088,75,2,0.0,50,chebyshev
6.500000000000001,2,0.9806088,75,2,0.0,50,chebyshev
6.300000000000001,2,0.9806088,75,2,0.0,50,chebyshev
6.700000000000001,2,0.9806088,75,2,0.0,50,chebyshev
6.900000000000001,2,0.9806088,75,2,0.0,50,chebyshev
7.500000000000001,2,0.9806088,75,2,0.0,50,chebyshev
5.9,2,0.9806088,75,2,0.0,50,chebyshev
6.1000000000000005,2,0.9806088,75,2,0.0,50,chebyshev
5.700000000000001,2,0.9806088,75,2,0.0,50,chebyshev
7.100000000000001,2,0.9806088,75,2,0.0,50,chebyshev
7.300000000000001,2,0.9806088,75,2,0.0,50,chebyshev
7.700000000000001,2,0.9806088,75,2,0.0,50,chebyshev
2.900000000000001,2,0.98049283,71,2,0.0,50,manhattan
4.9,2,0.98049283,71,2,0.0,50,manhattan
